year,id,age,income,anual_hours,number_children,treatment
1986.0,1398170.0,22.0,21659.0,2260.0,1.0,0
1984.0,1398170.0,20.0,12092.8,2108.0,0.0,0
1995.0,1398170.0,31.0,42636.37,2288.0,0.0,0
1988.0,1398170.0,24.0,32232.5,2142.0,1.0,0
1997.0,1398170.0,33.0,56567.16,2040.0,0.0,0
1987.0,1398170.0,23.0,25422.0,2144.0,1.0,0
1995.0,1398175.0,43.0,31964.64,2940.0,0.0,0
1994.0,1398175.0,42.0,33452.39,2470.0,0.0,0
1996.0,1398175.0,44.0,34461.96,2750.0,0.0,0
1997.0,1398175.0,45.0,43864.14,2679.0,0.0,0
1978.0,1399001.0,49.0,32614.75,1800.0,1.0,0
1991.0,1399001.0,62.0,18482.0,1302.0,0.0,0
1993.0,1399001.0,64.0,11915.0,1959.0,0.0,0
1982.0,1399001.0,53.0,59169.45,2737.0,0.0,0
1981.0,1399001.0,52.0,57899.23,2368.0,0.0,0
1992.0,1399001.0,63.0,26361.0,0.0,1.0,0
1994.0,1399001.0,65.0,7824.65,0.0,0.0,0
1990.0,1399001.0,61.0,9952.0,1164.0,0.0,0
1980.0,1399001.0,51.0,34613.55,2331.0,0.0,0
1995.0,1399001.0,66.0,24961.3,146.8,0.0,0
1985.0,1399001.0,56.0,11846.0,2923.0,0.0,0
1996.0,1399001.0,67.0,24100.35,240.032,0.0,0
1987.0,1399001.0,58.0,25309.0,1896.0,0.0,0
1983.0,1399001.0,54.0,38796.2,1519.0,0.0,0
1986.0,1399001.0,57.0,13178.0,3038.0,0.0,0
1997.0,1399001.0,68.0,19300.33,117.0,0.0,0
1988.0,1399001.0,59.0,-988.0,2052.0,0.0,0
1979.0,1399001.0,50.0,45357.3,2188.0,1.0,0
1984.0,1399001.0,55.0,17812.0,0.0,0.0,0
1983.0,1399003.0,30.0,43038.2,2238.0,0.0,0
1992.0,1399003.0,39.0,55731.3,2160.0,1.0,0
1981.0,1399003.0,28.0,54020.78,2996.0,0.0,0
1989.0,1399003.0,36.0,32609.0,2104.0,1.0,0
1987.0,1399003.0,34.0,59089.0,3500.0,1.0,0
1984.0,1399003.0,31.0,36014.1,1631.0,1.0,0
1993.0,1399003.0,40.0,36750.5,2130.0,1.0,0
1997.0,1399003.0,44.0,47773.55,2100.0,1.0,0
1991.0,1399003.0,38.0,54068.25,2100.0,1.0,0
1995.0,1399003.0,42.0,218721.7,2050.0,1.0,0
1990.0,1399003.0,37.0,50562.45,2226.0,1.0,0
1996.0,1399003.0,43.0,63738.87,1980.0,1.0,0
1988.0,1399003.0,35.0,17685.0,948.0,1.0,0
1985.0,1399003.0,32.0,31243.0,1812.0,1.0,0
1982.0,1399003.0,29.0,39680.95,2340.0,0.0,0
1980.0,1399003.0,27.0,35147.23,1000.0,0.0,0
1986.0,1399003.0,33.0,48516.2,2000.0,1.0,0
1994.0,1399003.0,41.0,54171.41,2084.0,1.0,0
1985.0,1399007.0,27.0,9739.0,344.0,3.0,0
1993.0,1399007.0,35.0,40758.5,880.0,5.0,0
1982.0,1399007.0,24.0,36231.95,0.0,2.0,0
1979.0,1399007.0,21.0,27386.75,576.0,0.0,0
1983.0,1399007.0,25.0,50734.2,0.0,3.0,0
1986.0,1399007.0,28.0,7722.9,2515.0,3.0,0
1984.0,1399007.0,26.0,63218.1,0.0,3.0,0
1994.0,1399007.0,36.0,37300.24,1619.2,5.0,0
1990.0,1399007.0,32.0,22839.9,2176.0,3.0,0
1987.0,1399007.0,29.0,8279.5,2008.0,3.0,0
1978.0,1399007.0,20.0,2786.57,800.0,0.0,0
1989.0,1399007.0,31.0,10792.9,2128.0,3.0,0
1991.0,1399007.0,33.0,35094.75,1760.0,4.0,0
1981.0,1399007.0,23.0,25724.33,0.0,1.0,0
1997.0,1399007.0,39.0,32077.24,1485.04,5.0,0
1995.0,1399007.0,37.0,44130.33,925.92,5.0,0
1980.0,1399007.0,22.0,23777.23,0.0,1.0,0
1988.0,1399007.0,30.0,4102.44,2080.0,3.0,0
1996.0,1399007.0,38.0,31795.31,260.06,5.0,0
1992.0,1399007.0,34.0,38568.0,2005.0,4.0,0
1980.0,1399171.0,24.0,23777.23,1820.0,1.0,0
1981.0,1399171.0,25.0,25724.33,1140.0,1.0,0
1983.0,1399171.0,27.0,50734.2,2429.0,3.0,0
1979.0,1399171.0,23.0,27386.75,2368.0,0.0,0
1982.0,1399171.0,26.0,36231.95,2436.0,2.0,0
1984.0,1399171.0,28.0,63218.1,3184.0,3.0,0
1982.0,1399174.0,24.0,15482.0,2352.0,0.0,0
1995.0,1399174.0,37.0,19544.73,1906.68,2.0,0
1989.0,1399174.0,31.0,37423.6,2080.0,2.0,0
1991.0,1399174.0,33.0,37143.0,1944.0,2.0,0
1997.0,1399174.0,39.0,24219.3,2050.8,1.0,0
1986.0,1399174.0,28.0,22807.0,2285.0,2.0,0
1992.0,1399174.0,34.0,37933.95,2266.0,2.0,0
1990.0,1399174.0,32.0,30001.3,1845.0,2.0,0
1996.0,1399174.0,38.0,20233.77,1610.0,1.0,0
1994.0,1399174.0,36.0,20755.39,1840.0,2.0,0
1985.0,1399174.0,27.0,13595.0,1064.0,1.0,0
1983.0,1399174.0,25.0,13883.96,1560.0,1.0,0
1984.0,1399174.0,26.0,11626.0,1560.0,1.0,0
1988.0,1399174.0,30.0,25800.95,2200.0,2.0,0
1993.0,1399174.0,35.0,26328.5,1134.0,2.0,0
1987.0,1399174.0,29.0,24783.1,2216.0,2.0,0
1983.0,1399175.0,26.0,28864.2,0.0,0.0,0
1994.0,1399175.0,37.0,43890.27,728.048,2.0,0
1989.0,1399175.0,32.0,35565.5,2196.0,0.0,0
1984.0,1399175.0,27.0,25081.0,2040.0,0.0,0
1996.0,1399175.0,39.0,55673.47,1287.6,2.0,0
1986.0,1399175.0,29.0,22814.65,2400.0,0.0,0
1988.0,1399175.0,31.0,27377.5,2088.0,0.0,0
1992.0,1399175.0,35.0,40921.5,1356.0,1.0,0
1991.0,1399175.0,34.0,49385.0,1290.0,1.0,0
1987.0,1399175.0,30.0,26669.0,2160.0,0.0,0
1995.0,1399175.0,38.0,56911.53,1352.0,2.0,0
1997.0,1399175.0,40.0,59570.68,1264.0,2.0,0
1993.0,1399175.0,36.0,40041.0,1370.0,2.0,0
1985.0,1399175.0,28.0,28192.0,2004.0,0.0,0
1990.0,1399175.0,33.0,35843.2,1109.0,1.0,0
1986.0,1401003.0,40.0,32268.2,2520.0,1.0,0
1982.0,1401003.0,36.0,28948.95,2590.0,1.0,0
1997.0,1401003.0,51.0,39840.07,2750.0,0.0,0
1988.0,1401003.0,42.0,40731.3,2500.0,1.0,0
1981.0,1401003.0,35.0,27674.03,2805.0,1.0,0
1994.0,1401003.0,48.0,47091.13,2250.0,0.0,0
1991.0,1401003.0,45.0,51436.13,2525.0,1.0,0
1995.0,1401003.0,49.0,32096.2,1650.0,0.0,0
1985.0,1401003.0,39.0,30820.0,2530.0,1.0,0
1996.0,1401003.0,50.0,38731.48,2500.0,0.0,0
1987.0,1401003.0,41.0,30756.5,2465.0,1.0,0
1983.0,1401003.0,37.0,26829.2,2030.0,1.0,0
1980.0,1401003.0,34.0,27723.71,3000.0,1.0,0
1990.0,1401003.0,44.0,49639.2,2980.0,1.0,0
1993.0,1401003.0,47.0,46163.25,2650.0,0.0,0
1979.0,1401003.0,33.0,26526.65,4160.0,1.0,0
1989.0,1401003.0,43.0,45618.5,2692.0,1.0,0
1984.0,1401003.0,38.0,30977.1,2218.0,1.0,0
1992.0,1401003.0,46.0,52057.3,2640.0,1.0,0
1978.0,1401003.0,32.0,17498.35,2205.0,1.0,0
1989.0,1404001.0,47.0,19152.4,2560.0,0.0,0
1978.0,1404001.0,36.0,18469.75,2565.0,1.0,0
1997.0,1404001.0,55.0,22312.15,2200.0,0.0,0
1987.0,1404001.0,45.0,29664.3,2959.0,0.0,0
1996.0,1404001.0,54.0,34569.86,2700.0,0.0,0
1991.0,1404001.0,49.0,22710.0,2727.0,0.0,0
1982.0,1404001.0,40.0,21109.22,1932.0,2.0,0
1979.0,1404001.0,37.0,25684.21,2580.0,2.0,0
1994.0,1404001.0,52.0,26984.16,2058.0,0.0,0
1985.0,1404001.0,43.0,27709.0,2115.0,0.0,0
1992.0,1404001.0,50.0,27657.6,2566.0,0.0,0
1995.0,1404001.0,53.0,26641.45,2066.4,0.0,0
1983.0,1404001.0,41.0,21428.5,2580.0,1.0,0
1984.0,1404001.0,42.0,25754.0,2605.0,1.0,0
1981.0,1404001.0,39.0,22360.9,2275.0,1.0,0
1988.0,1404001.0,46.0,33889.1,2560.0,0.0,0
1986.0,1404001.0,44.0,25876.5,2632.0,0.0,0
1980.0,1404001.0,38.0,21734.13,1960.0,2.0,0
1990.0,1404001.0,48.0,18983.44,2389.0,0.0,0
1993.0,1404001.0,51.0,26835.0,2254.0,0.0,0
1983.0,1406021.0,35.0,16792.5,1000.0,2.0,0
1978.0,1406021.0,30.0,21123.77,1760.0,2.0,0
1990.0,1406021.0,42.0,48067.2,2115.0,1.0,0
1979.0,1406021.0,31.0,19768.35,1806.0,2.0,0
1984.0,1406021.0,36.0,19448.0,1402.0,2.0,0
1989.0,1406021.0,41.0,38099.6,2550.0,1.0,0
1992.0,1406021.0,44.0,23937.5,1504.0,0.0,0
1985.0,1406021.0,37.0,30311.0,2106.0,2.0,0
1993.0,1406021.0,45.0,25363.0,800.0,0.0,0
1981.0,1406021.0,33.0,22610.73,2000.0,2.0,0
1986.0,1406021.0,38.0,30725.1,2016.0,2.0,0
1987.0,1406021.0,39.0,23644.5,2070.0,2.0,0
1991.0,1406021.0,43.0,30057.0,2335.0,0.0,0
1982.0,1406021.0,34.0,23916.67,1930.0,2.0,0
1988.0,1406021.0,40.0,21788.5,2305.0,1.0,0
1994.0,1406021.0,46.0,22447.87,1520.04,0.0,0
1997.0,1406021.0,49.0,35916.0,1170.03,0.0,0
1980.0,1406021.0,32.0,22936.23,2100.0,2.0,0
1991.0,1406173.0,43.0,41411.0,2064.0,2.0,0
1992.0,1406173.0,44.0,46567.27,1880.0,1.0,0
1994.0,1406173.0,46.0,40627.83,2686.72,0.0,0
1995.0,1406173.0,47.0,46268.57,3380.0,0.0,0
1996.0,1406173.0,48.0,21825.52,2064.0,0.0,0
1993.0,1406173.0,45.0,42708.82,2080.0,0.0,0
1997.0,1406173.0,49.0,17202.92,1386.72,0.0,0
1990.0,1406173.0,42.0,30110.71,1216.0,2.0,0
1992.0,1407004.0,27.0,30980.0,2060.0,1.0,0
1989.0,1407004.0,24.0,18216.7,2395.0,0.0,0
1980.0,1407004.0,15.0,5864.36,35.0,2.0,0
1993.0,1407004.0,28.0,33195.75,2234.0,1.0,0
1979.0,1407004.0,14.0,7386.4,40.0,2.0,0
1996.0,1407004.0,31.0,26746.38,2002.014,0.0,0
1997.0,1407004.0,32.0,22533.89,2040.0,0.0,0
1981.0,1407004.0,16.0,5090.8,60.0,2.0,0
1988.0,1407004.0,23.0,12417.5,2395.0,0.0,0
1987.0,1407004.0,22.0,8555.0,2050.0,0.0,0
1978.0,1407004.0,13.0,7322.6,0.0,2.0,0
1995.0,1407004.0,30.0,11278.03,1501.4,0.0,0
1994.0,1407004.0,29.0,20408.6,2090.0,0.0,0
1991.0,1407004.0,26.0,22706.0,2710.0,1.0,0
1983.0,1407004.0,18.0,10582.75,220.0,1.0,0
1990.0,1407004.0,25.0,13222.5,2400.0,1.0,0
1982.0,1407004.0,17.0,5781.7,0.0,2.0,0
1996.0,1407175.0,32.0,44811.63,2180.0,2.0,0
1995.0,1407175.0,31.0,53677.55,2120.0,4.0,0
1994.0,1407175.0,30.0,40155.95,2096.0,4.0,0
1982.0,1411005.0,28.0,17345.5,1957.0,0.0,0
1983.0,1411005.0,29.0,17001.5,2771.0,0.0,0
1984.0,1411005.0,30.0,22957.0,2300.0,0.0,0
1978.0,1411005.0,24.0,10476.85,1615.0,0.0,0
1981.0,1411005.0,27.0,20780.6,2040.0,0.0,0
1985.0,1411005.0,31.0,19458.0,2080.0,0.0,0
1980.0,1411005.0,26.0,16008.35,2156.0,0.0,0
1979.0,1411005.0,25.0,13382.6,2120.0,0.0,0
1992.0,1411011.0,29.0,27259.81,2080.0,3.0,0
1997.0,1411011.0,34.0,8821.48,2080.0,0.0,0
1989.0,1411011.0,26.0,23103.75,2000.0,3.0,0
1980.0,1411011.0,17.0,12458.0,0.0,6.0,0
1991.0,1411011.0,28.0,26600.0,1984.0,3.0,0
1990.0,1411011.0,27.0,22279.4,2002.0,3.0,0
1978.0,1411011.0,15.0,18846.0,0.0,7.0,0
1994.0,1411011.0,31.0,26510.31,2080.0,0.0,0
1981.0,1411011.0,18.0,10288.0,0.0,5.0,0
1988.0,1411011.0,25.0,24382.5,1744.0,3.0,0
1995.0,1411011.0,32.0,25240.61,2040.0,0.0,0
1996.0,1411011.0,33.0,30043.97,2080.0,0.0,0
1993.0,1411011.0,30.0,19849.85,2104.0,0.0,0
1982.0,1411011.0,19.0,11550.0,0.0,4.0,0
1979.0,1411011.0,16.0,8858.0,0.0,6.0,0
1979.0,1415001.0,44.0,16580.35,1725.0,2.0,0
1989.0,1415001.0,54.0,22790.83,2107.0,0.0,0
1990.0,1415001.0,55.0,28488.15,2150.0,0.0,0
1996.0,1415001.0,61.0,24629.2,2000.0,1.0,0
1981.0,1415001.0,46.0,15334.96,2184.0,1.0,0
1993.0,1415001.0,58.0,34953.74,1932.0,0.0,0
1983.0,1415001.0,48.0,16911.97,1987.0,1.0,0
1994.0,1415001.0,59.0,22156.24,2000.0,0.0,0
1997.0,1415001.0,62.0,27339.48,2008.0,1.0,0
1984.0,1415001.0,49.0,17788.74,2169.0,1.0,0
1986.0,1415001.0,51.0,27320.16,2058.0,0.0,0
1987.0,1415001.0,52.0,27944.01,1976.0,0.0,0
1988.0,1415001.0,53.0,21578.65,1958.0,0.0,0
1991.0,1415001.0,56.0,27183.39,1806.0,0.0,0
1980.0,1415001.0,45.0,13668.51,2284.0,2.0,0
1985.0,1415001.0,50.0,22042.16,2450.0,1.0,0
1995.0,1415001.0,60.0,22352.74,1960.0,0.0,0
1982.0,1415001.0,47.0,16599.69,2600.0,1.0,0
1992.0,1415001.0,57.0,35198.29,1976.0,0.0,0
1978.0,1415001.0,43.0,13961.64,2496.0,3.0,0
1996.0,1415171.0,34.0,69114.94,3120.0,4.0,0
1992.0,1415171.0,30.0,40416.0,4080.0,1.0,0
1995.0,1415171.0,33.0,42481.26,3060.0,4.0,0
1993.0,1415171.0,31.0,22706.05,3570.0,2.0,0
1994.0,1415171.0,32.0,37998.14,3120.0,4.0,0
1985.0,1417001.0,64.0,21032.0,620.0,0.0,0
1990.0,1417001.0,69.0,23876.0,0.0,0.0,0
1983.0,1417001.0,62.0,25067.6,332.0,0.0,0
1982.0,1417001.0,61.0,28469.0,1600.0,0.0,0
1984.0,1417001.0,63.0,27024.0,2096.0,0.0,0
1978.0,1417001.0,57.0,22343.81,2255.0,0.0,0
1994.0,1417001.0,73.0,30481.31,0.0,0.0,0
1979.0,1417001.0,58.0,22472.28,2387.0,0.0,0
1991.0,1417001.0,70.0,23472.0,0.0,0.0,0
1988.0,1417001.0,67.0,18963.0,0.0,0.0,0
1986.0,1417001.0,65.0,20827.0,0.0,0.0,0
1981.0,1417001.0,60.0,28101.52,2065.0,0.0,0
1989.0,1417001.0,68.0,20984.0,0.0,0.0,0
1993.0,1417001.0,72.0,22248.0,0.0,0.0,0
1992.0,1417001.0,71.0,24701.8,26.0,0.0,0
1987.0,1417001.0,66.0,21207.4,30.0,0.0,0
1980.0,1417001.0,59.0,27016.56,3800.0,0.0,0
1988.0,1417002.0,71.0,18963.0,0.0,0.0,0
1993.0,1417002.0,76.0,22248.0,0.0,0.0,0
1991.0,1417002.0,74.0,23472.0,0.0,0.0,0
1979.0,1417002.0,62.0,22472.28,2800.0,0.0,0
1990.0,1417002.0,73.0,23876.0,0.0,0.0,0
1987.0,1417002.0,70.0,21207.4,0.0,0.0,0
1983.0,1417002.0,66.0,25067.6,1360.0,0.0,0
1982.0,1417002.0,65.0,28469.0,2450.0,0.0,0
1986.0,1417002.0,69.0,20827.0,0.0,0.0,0
1985.0,1417002.0,68.0,21032.0,0.0,0.0,0
1992.0,1417002.0,75.0,24701.8,0.0,0.0,0
1978.0,1417002.0,61.0,22343.81,1820.0,0.0,0
1989.0,1417002.0,72.0,20984.0,0.0,0.0,0
1984.0,1417002.0,67.0,27024.0,0.0,0.0,0
1994.0,1417002.0,77.0,30481.31,0.0,0.0,0
1980.0,1417002.0,63.0,27016.56,2250.0,0.0,0
1981.0,1417002.0,64.0,28101.52,2800.0,0.0,0
1994.0,1419003.0,38.0,53871.08,2160.0,3.0,0
1995.0,1419003.0,39.0,47385.76,1825.0,3.0,0
1993.0,1419003.0,37.0,49710.25,2030.0,3.0,0
1982.0,1419003.0,26.0,18697.25,2204.0,2.0,0
1991.0,1419003.0,35.0,38631.41,2780.0,3.0,0
1990.0,1419003.0,34.0,36589.01,2555.0,3.0,0
1984.0,1419003.0,28.0,20302.0,2048.0,2.0,0
1981.0,1419003.0,25.0,14006.6,2118.0,1.0,0
1996.0,1419003.0,40.0,51314.85,1960.0,2.0,0
1983.0,1419003.0,27.0,19933.0,1912.0,2.0,0
1985.0,1419003.0,29.0,22575.0,1978.0,3.0,0
1989.0,1419003.0,33.0,31281.72,2560.0,3.0,0
1987.0,1419003.0,31.0,26546.5,2156.0,3.0,0
1992.0,1419003.0,36.0,44671.9,1980.0,3.0,0
1978.0,1419003.0,22.0,8005.15,1505.0,1.0,0
1986.0,1419003.0,30.0,23238.0,1936.0,3.0,0
1988.0,1419003.0,32.0,26468.5,1976.0,3.0,0
1979.0,1419003.0,23.0,10669.58,2060.0,1.0,0
1980.0,1419003.0,24.0,12643.2,2020.0,1.0,0
1994.0,1419021.0,46.0,142571.91,1265.0,2.0,0
1987.0,1419021.0,39.0,42828.0,2294.0,2.0,0
1993.0,1419021.0,45.0,76555.25,1514.0,2.0,0
1981.0,1419021.0,33.0,14229.81,2260.0,1.0,0
1984.0,1419021.0,36.0,27546.1,2020.0,2.0,0
1985.0,1419021.0,37.0,25886.0,1756.0,2.0,0
1992.0,1419021.0,44.0,63866.9,1670.0,2.0,0
1978.0,1419021.0,30.0,17233.85,2400.0,0.0,0
1997.0,1419021.0,49.0,126482.45,980.0,1.0,0
1986.0,1419021.0,38.0,33194.2,2756.0,2.0,0
1989.0,1419021.0,41.0,42526.5,1792.0,2.0,0
1982.0,1419021.0,34.0,23860.5,1988.0,2.0,0
1979.0,1419021.0,31.0,18274.86,1950.0,1.0,0
1991.0,1419021.0,43.0,56571.95,1442.0,2.0,0
1988.0,1419021.0,40.0,32671.0,2098.0,2.0,0
1990.0,1419021.0,42.0,46833.2,2016.0,2.0,0
1983.0,1419021.0,35.0,24097.0,2176.0,2.0,0
1995.0,1419021.0,47.0,110061.03,1225.0,2.0,0
1980.0,1419021.0,32.0,11958.48,1672.0,1.0,0
1996.0,1419021.0,48.0,109297.06,1220.0,2.0,0
1981.0,1419022.0,32.0,23478.03,2860.0,1.0,0
1989.0,1419022.0,40.0,40098.45,2904.0,1.0,0
1984.0,1419022.0,35.0,32105.1,3000.0,1.0,0
1979.0,1419022.0,30.0,20249.65,2380.0,1.0,0
1992.0,1419022.0,43.0,44738.54,2750.0,1.0,0
1994.0,1419022.0,45.0,52694.1,3120.0,1.0,0
1988.0,1419022.0,39.0,38583.14,2940.0,1.0,0
1996.0,1419022.0,47.0,49236.29,3000.0,0.0,0
1985.0,1419022.0,36.0,35360.5,3120.0,1.0,0
1997.0,1419022.0,48.0,54253.45,2750.0,0.0,0
1993.0,1419022.0,44.0,39217.05,3000.0,1.0,0
1990.0,1419022.0,41.0,41403.14,2880.0,1.0,0
1978.0,1419022.0,29.0,19600.31,2480.0,1.0,0
1995.0,1419022.0,46.0,47364.82,2940.0,1.0,0
1980.0,1419022.0,31.0,21826.58,2815.0,1.0,0
1983.0,1419022.0,34.0,29944.2,2585.0,1.0,0
1987.0,1419022.0,38.0,35388.84,2940.0,1.0,0
1986.0,1419022.0,37.0,35339.1,2940.0,1.0,0
1991.0,1419022.0,42.0,45129.65,2880.0,1.0,0
1982.0,1419022.0,33.0,24422.95,2876.0,1.0,0
1990.0,1419173.0,24.0,20682.37,1940.0,0.0,0
1997.0,1419173.0,31.0,24736.19,2024.0,0.0,0
1996.0,1419173.0,30.0,34056.12,2040.0,0.0,0
1991.0,1419173.0,25.0,20964.7,1968.0,0.0,0
1992.0,1419173.0,26.0,21505.25,2250.0,0.0,0
1989.0,1419173.0,23.0,18465.57,2059.0,0.0,0
1994.0,1419173.0,28.0,29576.71,2223.0,0.0,0
1993.0,1419173.0,27.0,25689.55,2159.0,0.0,0
1995.0,1419173.0,29.0,30167.03,2141.4,0.0,0
1986.0,1425001.0,39.0,22018.75,2371.0,1.0,0
1983.0,1425001.0,36.0,17443.26,2268.0,1.0,0
1978.0,1425001.0,31.0,12151.1,2100.0,1.0,0
1985.0,1425001.0,38.0,23795.0,2496.0,1.0,0
1982.0,1425001.0,35.0,15866.01,2008.0,1.0,0
1997.0,1425001.0,50.0,44735.68,2214.0,0.0,0
1992.0,1425001.0,45.0,26437.98,2290.0,1.0,0
1989.0,1425001.0,42.0,30913.0,2187.0,1.0,0
1995.0,1425001.0,48.0,38192.22,1800.0,0.0,0
1990.0,1425001.0,43.0,31066.3,1907.0,1.0,0
1981.0,1425001.0,34.0,15087.1,1297.0,1.0,0
1984.0,1425001.0,37.0,21996.3,2277.0,1.0,0
1996.0,1425001.0,49.0,37923.79,1960.0,0.0,0
1991.0,1425001.0,44.0,38330.08,1701.0,1.0,0
1980.0,1425001.0,33.0,9597.32,1744.0,1.0,0
1988.0,1425001.0,41.0,30247.3,2147.0,1.0,0
1979.0,1425001.0,32.0,10721.81,2220.0,1.0,0
1987.0,1425001.0,40.0,22084.5,2214.0,1.0,0
1994.0,1425001.0,47.0,34832.25,2060.0,0.0,0
1993.0,1425001.0,46.0,27061.46,1749.0,0.0,0
1991.0,1426180.0,24.0,23549.27,3133.0,6.0,0
1992.0,1426180.0,25.0,26547.45,2811.0,6.0,0
1993.0,1426180.0,26.0,32460.16,2858.0,6.0,0
1994.0,1426180.0,27.0,46594.31,3100.0,6.0,0
1990.0,1426180.0,23.0,18364.85,2290.0,4.0,0
1980.0,1427002.0,48.0,22576.01,3197.0,0.0,0
1984.0,1427002.0,52.0,14887.5,2561.0,0.0,0
1989.0,1427002.0,57.0,19719.3,1913.0,0.0,0
1985.0,1427002.0,53.0,19436.28,2127.0,0.0,0
1988.0,1427002.0,56.0,32804.5,3740.0,0.0,0
1979.0,1427002.0,47.0,13082.05,1918.0,0.0,0
1981.0,1427002.0,49.0,27871.79,2830.0,0.0,0
1983.0,1427002.0,51.0,11528.0,2450.0,0.0,0
1987.0,1427002.0,55.0,26657.9,2686.0,0.0,0
1978.0,1427002.0,46.0,14653.2,1634.0,1.0,0
1986.0,1427002.0,54.0,28590.77,2328.0,0.0,0
1982.0,1427002.0,50.0,21198.5,2147.0,0.0,0
1981.0,1427005.0,21.0,27871.79,1388.0,0.0,0
1980.0,1427005.0,20.0,22576.01,1050.0,0.0,0
1986.0,1427005.0,26.0,28372.5,2600.0,0.0,0
1978.0,1427005.0,18.0,14653.2,0.0,1.0,0
1984.0,1427005.0,24.0,13853.5,2880.0,0.0,0
1985.0,1427005.0,25.0,20132.0,3250.0,0.0,0
1989.0,1427005.0,29.0,39506.6,2080.0,0.0,0
1988.0,1427005.0,28.0,36758.25,2450.0,0.0,0
1982.0,1427005.0,22.0,6406.0,2276.0,0.0,0
1979.0,1427005.0,19.0,13082.05,150.0,0.0,0
1983.0,1427005.0,23.0,10097.0,2550.0,0.0,0
1987.0,1427005.0,27.0,30681.32,3060.0,0.0,0
1986.0,1427170.0,32.0,19724.5,2016.0,2.0,0
1981.0,1427170.0,27.0,11325.12,2295.0,1.0,0
1980.0,1427170.0,26.0,12593.2,2600.0,1.0,0
1983.0,1427170.0,29.0,14524.4,2040.0,2.0,0
1985.0,1427170.0,31.0,18449.0,2150.0,2.0,0
1982.0,1427170.0,28.0,13566.8,2120.0,2.0,0
1984.0,1427170.0,30.0,14649.32,1520.0,2.0,0
1978.0,1427170.0,24.0,13408.25,2140.0,0.0,0
1979.0,1427170.0,25.0,11169.2,2195.0,1.0,0
1985.0,1427172.0,28.0,30881.0,2100.0,1.0,0
1983.0,1427172.0,26.0,27969.4,2100.0,0.0,0
1996.0,1427172.0,39.0,50417.51,2350.0,0.0,0
1986.0,1427172.0,29.0,40301.5,2214.0,1.0,0
1997.0,1427172.0,40.0,49644.45,2370.0,0.0,0
1987.0,1427172.0,30.0,44988.0,2098.0,1.0,0
1984.0,1427172.0,27.0,29852.7,2124.0,0.0,0
1988.0,1427172.0,31.0,47948.75,2058.0,1.0,0
1994.0,1427172.0,37.0,53045.06,2350.0,0.0,0
1995.0,1427172.0,38.0,50471.01,2142.0,0.0,0
1996.0,1428172.0,43.0,25553.26,2500.0,1.0,0
1983.0,1428172.0,30.0,17975.25,2250.0,1.0,0
1997.0,1428172.0,44.0,26051.15,1560.0,0.0,0
1994.0,1428172.0,41.0,36022.89,2430.0,0.0,0
1985.0,1428172.0,32.0,45713.0,2169.0,2.0,0
1995.0,1428172.0,42.0,39250.44,2150.0,0.0,0
1984.0,1428172.0,31.0,29012.0,2300.0,2.0,0
1981.0,1429001.0,65.0,17757.33,2640.0,0.0,0
1985.0,1429001.0,69.0,17727.0,360.0,0.0,0
1993.0,1429001.0,77.0,16073.0,0.0,0.0,0
1983.0,1429001.0,67.0,17628.0,1430.0,0.0,0
1978.0,1429001.0,62.0,16081.05,2440.0,1.0,0
1992.0,1429001.0,76.0,5170.0,0.0,0.0,0
1982.0,1429001.0,66.0,18911.95,2400.0,0.0,0
1989.0,1429001.0,73.0,32699.0,0.0,0.0,0
1988.0,1429001.0,72.0,15747.2,100.0,0.0,0
1986.0,1429001.0,70.0,4644.0,0.0,0.0,0
1987.0,1429001.0,71.0,14485.0,0.0,0.0,0
1991.0,1429001.0,75.0,16800.0,0.0,0.0,0
1984.0,1429001.0,68.0,12683.0,0.0,0.0,0
1994.0,1429001.0,78.0,16491.55,0.0,0.0,0
1990.0,1429001.0,74.0,15355.0,0.0,0.0,0
1980.0,1429001.0,64.0,18022.23,2640.0,0.0,0
1979.0,1429001.0,63.0,24689.45,2695.0,1.0,0
1997.0,1429004.0,36.0,66750.45,2860.02,2.0,0
1995.0,1429004.0,34.0,40869.07,3120.0,0.0,0
1988.0,1429004.0,27.0,16750.0,3524.0,0.0,0
1990.0,1429004.0,29.0,34125.2,4097.0,0.0,0
1979.0,1429004.0,18.0,24689.45,96.0,1.0,0
1994.0,1429004.0,33.0,33793.47,3120.0,0.0,0
1986.0,1429004.0,25.0,30748.4,1388.0,0.0,0
1996.0,1429004.0,35.0,43159.47,3060.0,1.0,0
1987.0,1429004.0,26.0,7939.6,1870.0,0.0,0
1989.0,1429004.0,28.0,34491.5,5028.0,0.0,0
1992.0,1429004.0,31.0,32101.5,4160.0,0.0,0
1993.0,1429004.0,32.0,31791.0,3380.0,0.0,0
1978.0,1429004.0,17.0,16081.05,133.0,1.0,0
1991.0,1429004.0,30.0,5068.95,3250.0,0.0,0
1981.0,1430001.0,54.0,30155.03,2750.0,0.0,1
1989.0,1430001.0,62.0,58200.1,2496.0,0.0,1
1979.0,1430001.0,52.0,29770.16,2346.0,0.0,1
1993.0,1430001.0,66.0,85827.68,0.0,0.0,1
1983.0,1430001.0,56.0,35087.46,2684.0,0.0,1
1988.0,1430001.0,61.0,53708.5,2590.0,0.0,1
1986.0,1430001.0,59.0,43985.0,3276.0,0.0,1
